articulo,productos_afectados,cat_antes(ids),cat_despues,especialidades,genero_migrado,accion
843881-011,1,19,Zapatillas,running,0,APPLY
AF5145,2,9,Zapatillas,futbol,0,APPLY
AF5146,2,9,Zapatillas,futbol,0,APPLY
AQ3428,1,19,Zapatillas,futbol,0,APPLY
AQ3429,1,19,Zapatillas,futbol,0,APPLY
AQ3438,1,9,Zapatillas,futbol,0,APPLY
AQ3439,1,9,Zapatillas,futbol,0,APPLY
AQ3442,1,9,Zapatillas,futbol,0,APPLY
F32747,1,9,Zapatillas,futbol,0,APPLY
F32763,1,19,Zapatillas,futbol,0,APPLY
G65437,1,9,Zapatillas,futbol,0,APPLY
G95011,1,19,Zapatillas,futbol,0,APPLY
Q33915,1,9,Zapatillas,futbol,0,APPLY
Q33931,1,19,Zapatillas,futbol,0,APPLY
V21412,1,9,Zapatillas,futbol,0,APPLY
R2735,1,19,Zapatillas,futbol,0,APPLY
Q9804000,1,19,Zapatillas,futbol,0,APPLY
R2736,1,19,Zapatillas,futbol,0,APPLY
R2737,1,19,Zapatillas,futbol,0,APPLY
R2750,1,19,Zapatillas,futbol,0,APPLY
Q7236000,1,9,Zapatillas,futbol,0,APPLY
R0267,1,19,Zapatillas,futbol,0,APPLY
TOLS201PM,1,9,Zapatillas,futbol,0,APPLY
TOLS201PT,1,19,Zapatillas,futbol,0,APPLY
TOLS202PM,1,9,Zapatillas,futbol,0,APPLY
TOLS202PT,1,19,Zapatillas,futbol,0,APPLY
TOLS203PM,1,9,Zapatillas,futbol,0,APPLY
TOLS203PT,1,19,Zapatillas,futbol,0,APPLY
TOLS80424,2,9,Zapatillas,futbol,0,APPLY
U17ZICO-BKB,1,19,Zapatillas,futbol,0,APPLY
U17ZICO2-Y70,1,19,Zapatillas,futbol,0,APPLY
U17ZICO-BKG,1,19,Zapatillas,futbol,0,APPLY
U17ZICO-BLG,1,19,Zapatillas,futbol,0,APPLY
U17ZICO-WOR,1,19,Zapatillas,futbol,0,APPLY
U17ZICO2-002,1,19,Zapatillas,futbol,0,APPLY
U17ZICO2-BLY,1,19,Zapatillas,futbol,0,APPLY
72040101,1,33,Zapatillas,urbano,0,APPLY
72020101,1,33,Zapatillas,urbano,0,APPLY
7208,2,12;56,Zapatillas,urbano,0,APPLY
7210,1,56,Zapatillas,urbano,0,APPLY
1208-10,1,33,Zapatillas,urbano,0,APPLY
1208-32,1,33,Zapatillas,urbano,0,APPLY
422201,1,33,Zapatillas,urbano,0,APPLY
422884,1,33,Zapatillas,urbano,0,APPLY
121410,1,33,Zapatillas,urbano,0,APPLY
1224-30,1,33,Zapatillas,urbano,0,APPLY
122210,1,33,Zapatillas,urbano,0,APPLY
221410,1,1,Zapatillas,urbano,0,APPLY
030361 01,1,7,Zapatillas,futbol,0,APPLY
030361 02,1,7,Zapatillas,futbol,0,APPLY
081872 01,1,9,Zapatillas,futbol,0,APPLY
081872 02,1,9,Zapatillas,futbol,0,APPLY
81872 02,1,9,Zapatillas,futbol,0,APPLY
81872 01,1,9,Zapatillas,futbol,0,APPLY
S90370,1,7,Zapatillas,"futbol,sala",0,APPLY
S90371,1,7,Zapatillas,"futbol,sala",0,APPLY
CW9715,1,7,Zapatillas,"futbol,sala",0,APPLY
CW9717,1,7,Zapatillas,"futbol,sala",0,APPLY
DY2578,2,7,Zapatillas,"futbol,sala",0,APPLY
DY2579,2,7,Zapatillas,"futbol,sala",0,APPLY
ZM5023,2,1,Zapatillas,skate,0,APPLY
ZM5006,1,1,Zapatillas,skate,0,APPLY
ZM5007,1,1,Zapatillas,skate,0,APPLY
ZM5008,1,1,Zapatillas,skate,0,APPLY
ZM5022,1,1,Zapatillas,skate,0,APPLY
ZM51242171,1,1,Zapatillas,skate,0,APPLY
CA100185M,7,84,Zapatillas,urbano,0,APPLY
CA100183M,3,1,Zapatillas,urbano,0,APPLY
CA100184M,3,1,Zapatillas,urbano,0,APPLY
CA100212Y,2,1,Zapatillas,urbano,0,APPLY
CA100309W,2,1,Zapatillas,urbano,0,APPLY
CA100313W,3,1,Zapatillas,urbano,0,APPLY
K18669-20B,3,1,Zapatillas,urbano,0,APPLY
K18669-20A,3,1,Zapatillas,urbano,0,APPLY
K18669-90A,3,1,Zapatillas,urbano,0,APPLY
K18669-70A,3,1,Zapatillas,urbano,0,APPLY
K18669-70B,3,1,Zapatillas,urbano,0,APPLY
K18669-90B,3,1,Zapatillas,urbano,0,APPLY
CA100085M,4,1,Zapatillas,urbano,0,APPLY
CP101299M,3,1,Zapatillas,urbano,0,APPLY
CA100083M,3,1,Zapatillas,urbano,0,APPLY
CP101223W,3,1,Zapatillas,urbano,0,APPLY
CP101226W,2,1,Zapatillas,urbano,0,APPLY
CP101300M,6,1,Zapatillas,urbano,0,APPLY
VN-0U1WAML,1,1,Zapatillas,skate,0,APPLY
VN-0TSW9V7,1,1,Zapatillas,skate,0,APPLY
VN-0QEV9RW,1,1,Zapatillas,skate,0,APPLY
VN-0U1W6LM,2,1,Zapatillas,skate,0,APPLY
VN-0U1WAIJ,1,1,Zapatillas,skate,0,APPLY
VN-0U1WALT,1,1,Zapatillas,skate,0,APPLY
VN-OKOF7XK,1,1,Zapatillas,skate,0,APPLY
VN-0RQX14A,1,1,Zapatillas,skate,0,APPLY
VN-OKC47OG,1,1,Zapatillas,skate,0,APPLY
VN-OKOF7XP,1,1,Zapatillas,skate,0,APPLY
VN-ONJ07RM,1,1,Zapatillas,skate,0,APPLY
VN-ONJ07R2,1,1,Zapatillas,skate,0,APPLY
CA100152M,4,1,Sandalias y Chalas,urbano,0,APPLY
CA100153M,3,1,Sandalias y Chalas,urbano,0,APPLY
CA100154Y,4,1,Sandalias y Chalas,urbano,0,APPLY
CA100155Y,3,1,Sandalias y Chalas,urbano,0,APPLY
CA100156M,2,1,Sandalias y Chalas,urbano,0,APPLY
CA100156Y,4,1,Sandalias y Chalas,urbano,0,APPLY
CP101118M,5,1,Zapatillas,urbano,0,APPLY
CP101118Y,3,1,Zapatillas,urbano,0,APPLY
CP101163M,6,1,Zapatillas,urbano,0,APPLY
CP101163Y,3,1,Zapatillas,urbano,0,APPLY
CP101164M,4,1,Zapatillas,urbano,0,APPLY
CP101165Y,3,1,Zapatillas,urbano,0,APPLY
SP003233,1,1,Zapatillas,urbano,0,APPLY
SP003375,2,1,Zapatillas,urbano,0,APPLY
SP003520,1,1,Zapatillas,urbano,0,APPLY
SP004585,1,1,Zapatillas,urbano,0,APPLY
660066,2,1,Zapatillas,urbano,0,APPLY
SP0000990,1,1,Zapatillas,urbano,0,APPLY
4570,1,2,Zapatos de Vestir,vestir,0,APPLY
5523,1,2,Zapatos de Vestir,vestir,0,APPLY
5533,1,2,Zapatos de Vestir,vestir,0,APPLY
6788,3,1;2;14,Zapatos de Vestir,vestir,0,APPLY
7403,2,2;11,Zapatos de Vestir,vestir,0,APPLY
772,1,2,Zapatos de Vestir,vestir,0,APPLY
5907,1,2,Zapatos de Vestir,vestir,0,APPLY
6706,1,2,Zapatos de Vestir,vestir,0,APPLY
6708,1,2,Zapatos de Vestir,vestir,0,APPLY
6803,1,2,Zapatos de Vestir,vestir,0,APPLY
8107,1,2,Zapatos de Vestir,vestir,0,APPLY
9202,1,2,Zapatos de Vestir,vestir,0,APPLY
ZN3633,2,1,Zapatillas,urbano,0,APPLY
ZN3632,1,1,Zapatillas,urbano,0,APPLY
ZN3634,1,1,Zapatillas,urbano,0,APPLY
ZN3635,1,1,Zapatillas,urbano,0,APPLY
ZF6021,1,1,Zapatillas,urbano,0,APPLY
ZF6022,1,1,Zapatillas,urbano,0,APPLY
13052,2,1,Zapatillas,skate,0,APPLY
13051,3,1,Zapatillas,skate,0,APPLY
13046,5,1,Zapatillas,skate,0,APPLY
13026,2,1,Zapatillas,skate,0,APPLY
13096,2,1,Zapatillas,skate,0,APPLY
13095,2,1,Zapatillas,skate,0,APPLY
082585 01,3,9,Balones,futbol,0,APPLY
082668 01,1,9,Balones,futbol,0,APPLY
082483 02,1,9,Balones,futbol,0,APPLY
082811 01,2,9,Balones,futbol,0,APPLY
082815 01,1,9,Balones,futbol,0,APPLY
032897 01,4,9,Balones,futbol,0,APPLY
Q2586000,1,9,Zapatillas,futbol,0,APPLY
Q2590000,1,9,Zapatillas,futbol,0,APPLY
Q2627000,1,9,Zapatillas,futbol,0,APPLY
Q2602000,1,9,Zapatillas,futbol,0,APPLY
Q5085000,1,9,Zapatillas,futbol,0,APPLY
R7983,1,9,Zapatillas,futbol,0,APPLY
U13TRBN1-BTRW,1,19,Zapatillas,futbol,0,APPLY
80415U-YW5,2,9;19,Zapatillas,futbol,0,APPLY
U12TRBN5-BTRW,1,9,Zapatillas,futbol,0,APPLY
U12TRBN5-BWCB,1,9,Zapatillas,futbol,0,APPLY
U12TRBN5-DNWS,1,9,Zapatillas,futbol,0,APPLY
U13TRBN1-BWCB,1,9,Zapatillas,futbol,0,APPLY
454334-018,2,19,Zapatillas,futbol,0,APPLY
454334-130,1,19,Zapatillas,futbol,0,APPLY
454334-134,1,19,Zapatillas,futbol,0,APPLY
454334-160,1,19,Zapatillas,futbol,0,APPLY
454334-177,1,19,Zapatillas,futbol,0,APPLY
454334-140,1,19,Zapatillas,futbol,0,APPLY
472560-007,1,9,Zapatillas,futbol,0,APPLY
472560-060,1,9,Zapatillas,futbol,0,APPLY
472560-480,1,9,Zapatillas,futbol,0,APPLY
472560-610,1,9,Zapatillas,futbol,0,APPLY
472543-060,1,19,Zapatillas,futbol,0,APPLY
472543-703,1,19,Zapatillas,futbol,0,APPLY
509123-106,1,9,Zapatillas,futbol,0,APPLY
509123-146,1,9,Zapatillas,futbol,0,APPLY
509123-376,1,9,Zapatillas,futbol,0,APPLY
509123-486,1,9,Zapatillas,futbol,0,APPLY
509123-800,1,9,Zapatillas,futbol,0,APPLY
537920-014,1,9,Zapatillas,futbol,0,APPLY
525173-173,1,9,Zapatillas,futbol,0,APPLY
525173-303,2,9,Zapatillas,futbol,0,APPLY
525173-470,1,9,Zapatillas,futbol,0,APPLY
525173-800,1,9,Zapatillas,futbol,0,APPLY
525173-810,1,9,Zapatillas,futbol,0,APPLY
9553,1,9,Zapatillas,futbol,0,APPLY
651543-130,1,19,Zapatillas,futbol,0,APPLY
651543-318,1,19,Zapatillas,futbol,0,APPLY
651549-130,1,19,Zapatillas,futbol,0,APPLY
651549-318,1,19,Zapatillas,futbol,0,APPLY
651329-318,1,19,Zapatillas,futbol,0,APPLY
651329-858,1,19,Zapatillas,futbol,0,APPLY
Q0082000,1,9,Zapatillas,futbol,0,APPLY
Q0092000,1,9,Zapatillas,futbol,0,APPLY
Q0103000,1,19,Zapatillas,futbol,0,APPLY
Q1276000,1,9,Zapatillas,futbol,0,APPLY
Q1277000,1,19,Zapatillas,futbol,0,APPLY
Q1550000,1,9,Zapatillas,futbol,0,APPLY
Q9798000,1,9,Zapatillas,futbol,0,APPLY
Q9799000,1,9,Zapatillas,futbol,0,APPLY
Q9806000,1,19,Zapatillas,futbol,0,APPLY
Q9808000,1,19,Zapatillas,futbol,0,APPLY
R2576,1,9,Zapatillas,futbol,0,APPLY
R2582,1,19,Zapatillas,futbol,0,APPLY
SC1843-642,1,9,Zapatillas,"futbol,sala",0,APPLY
SC1843-700,1,9,Zapatillas,"futbol,sala",0,APPLY
SC2005-071,1,9,Zapatillas,"futbol,sala",0,APPLY
SC2005-460,1,9,Zapatillas,"futbol,sala",0,APPLY
SC2005-702,1,9,Zapatillas,"futbol,sala",0,APPLY
SC2168-751,1,9,Zapatillas,"futbol,sala",0,APPLY
SC1900-533,1,9,Zapatillas,futbol,0,APPLY
SC2072-067,1,9,Zapatillas,futbol,0,APPLY
SC2072-400,1,9,Zapatillas,futbol,0,APPLY
SC2205-007,1,9,Zapatillas,futbol,0,APPLY
SC2205-438,1,9,Zapatillas,futbol,0,APPLY
SC2205-780,1,9,Zapatillas,futbol,0,APPLY
8434666010219,2,9,Guantes,futbol,0,APPLY
8434666011216,2,9,Guantes,futbol,0,APPLY
8434666012169,2,9,Guantes,futbol,0,APPLY
8434666044146,2,9,Guantes,futbol,0,APPLY
8434666044160,2,9,Guantes,futbol,0,APPLY
8434666044184,2,9,Guantes,futbol,0,APPLY
1372637-001,2,2,Chaquetas y Polerones,,0,APPLY
1372637-369,2,2,Chaquetas y Polerones,,0,APPLY
1372637-695,2,2,Chaquetas y Polerones,,0,APPLY
1370356-600,2,2,Chaquetas y Polerones,,0,APPLY
1364180-012,4,2,Chaquetas y Polerones,,0,APPLY
5-NATHAN-91,3,56,Sandalias y Chalas,urbano,0,APPLY
5-NATAHAN-72,5,56,Sandalias y Chalas,urbano,0,APPLY
5-OSLO-2,1,56,Sandalias y Chalas,urbano,0,APPLY
5-NATAHAN-91,1,56,Sandalias y Chalas,urbano,0,APPLY
5-NATHAN-77,3,56,Sandalias y Chalas,urbano,0,APPLY
030498 02,1,7,Zapatillas,futbol,0,APPLY
030498 04,1,7,Zapatillas,futbol,0,APPLY
030498 05,1,7,Zapatillas,futbol,0,APPLY
030498 03,1,7,Zapatillas,futbol,0,APPLY
081963 01,1,9,Zapatillas,futbol,0,APPLY
F87187,1,7,Zapatillas,futbol,0,APPLY
F87188,1,7,Zapatillas,futbol,0,APPLY
M38737,1,7,Zapatillas,futbol,0,APPLY
G73418,1,7,Zapatillas,futbol,0,APPLY
G73420,1,7,Zapatillas,futbol,0,APPLY
F87290,1,7,Zapatillas,futbol,0,APPLY
F87291,1,7,Zapatillas,futbol,0,APPLY
G73412,1,7,Zapatillas,futbol,0,APPLY
Z19175,1,7,Zapatillas,futbol,0,APPLY
Z19176,1,7,Zapatillas,futbol,0,APPLY
G84070,1,7,Zapatillas,futbol,0,APPLY
X16996,1,7,Zapatillas,futbol,0,APPLY
X17001,1,7,Zapatillas,futbol,0,APPLY
Z19186,1,7,Zapatillas,futbol,0,APPLY
Z19187,1,7,Zapatillas,futbol,0,APPLY
SC2014-162,1,7,Zapatillas,"futbol,sala",0,APPLY
SC2743-022,1,9,Zapatillas,"futbol,sala",0,APPLY
SC2753-010,1,9,Zapatillas,"futbol,sala",0,APPLY
SC1840-103,1,9,Zapatillas,"futbol,sala",0,APPLY
SC1840-140,1,9,Zapatillas,"futbol,sala",0,APPLY
5208340202824,2,7,Equipamiento Fitness,natacion,0,APPLY
5208340602020,3,7,Equipamiento Fitness,natacion,0,APPLY
5208340602822,3,7,Equipamiento Fitness,natacion,0,APPLY
5208340602952,2,7,Equipamiento Fitness,natacion,0,APPLY
5208340602983,2,7,Equipamiento Fitness,natacion,0,APPLY
100250388,4,1,Zapatillas,urbano,0,APPLY
100257646,3,1,Zapatillas,urbano,0,APPLY
100257644,3,1,Zapatillas,urbano,0,APPLY
100250378,3,1,Zapatillas,urbano,0,APPLY
100262448,3,1,Zapatillas,urbano,0,APPLY
CP101202W,4,1,Zapatillas,urbano,0,APPLY
CA100026W,4,1,Zapatillas,urbano,0,APPLY
CA100024W,5,1,Zapatillas,urbano,0,APPLY
CP101283M,5,1,Zapatillas,urbano,0,APPLY
CP101285M,5,1,Zapatillas,urbano,0,APPLY
AT4662-408,3,1,Zapatillas,running,0,APPLY
AT4665-606,4,1,Zapatillas,running,0,APPLY
AT4663-001,4,1,Zapatillas,running,0,APPLY
AT4663-408,3,1,Zapatillas,running,0,APPLY
AT4665-408,4,1,Zapatillas,running,0,APPLY
DH2987-103,3,1,Zapatillas,running,0,APPLY
DA2776-003,3,1,Zapatillas,running,0,APPLY
DA2776-501,3,1,Zapatillas,running,0,APPLY
DA2776-601,3,1,Zapatillas,running,0,APPLY
DA2778-601,3,1,Zapatillas,running,0,APPLY
VN000KI5186,2,1,Zapatillas,skate,0,APPLY
VN000KI5187,1,1,Zapatillas,skate,0,APPLY
VN000ZNR4WV,2,1,Zapatillas,skate,0,APPLY
VN0A2XSPJKT,1,1,Zapatillas,skate,0,APPLY
VN0A45JTUZN,2,1,Zapatillas,skate,0,APPLY
VN-0GYQBKA,2,1,Zapatillas,skate,0,APPLY
VN-0T9N65L,1,1,Zapatillas,skate,0,APPLY
VN-0T9N9UO,1,1,Zapatillas,skate,0,APPLY
VN-0T9NA4N,1,1,Zapatillas,skate,0,APPLY
VN-0T9NAJM,1,1,Zapatillas,skate,0,APPLY
CP101169Y,3,1,Zapatillas,urbano,0,APPLY
CP101166M,4,1,Zapatillas,urbano,0,APPLY
CP101167M,4,1,Zapatillas,urbano,0,APPLY
CP101168M,6,1,Zapatillas,urbano,0,APPLY
CP101168Y,3,1,Zapatillas,urbano,0,APPLY
7322-101,2,2,Zapatos de Vestir,vestir,0,APPLY
7016-123,3,2,Zapatos de Vestir,vestir,0,APPLY
7322-103,2,2,Zapatos de Vestir,vestir,0,APPLY
7013-531,1,2,Zapatos de Vestir,vestir,0,APPLY
7305-119,1,2,Zapatos de Vestir,vestir,0,APPLY
216007BYL,2,2,Equipamiento Fitness,futbol,0,APPLY
216007CYM,2,2,Equipamiento Fitness,futbol,0,APPLY
216007EYM,2,2,Equipamiento Fitness,futbol,0,APPLY
216007QS,2,2,Equipamiento Fitness,futbol,0,APPLY
216007A,1,4,Equipamiento Fitness,futbol,0,APPLY
075487 43,5,2,Bolsos y Mochilas,,0,APPLY
075487 44,3,2,Bolsos y Mochilas,,0,APPLY
075487 48,5,2,Bolsos y Mochilas,,0,APPLY
075487 49,7,2,Bolsos y Mochilas,,0,APPLY
075487 38,1,2,Bolsos y Mochilas,,0,APPLY
3371,1,2,Zapatos de Vestir,vestir,0,APPLY
3377,1,2,Zapatos de Vestir,vestir,0,APPLY
3384,1,2,Zapatos de Vestir,vestir,0,APPLY
3393,1,2,Zapatos de Vestir,vestir,0,APPLY
3424,2,2;9,Zapatos de Vestir,vestir,0,APPLY
AD90210M-WS,3,1,Zapatillas,basket,0,APPLY
AD90210M-B,3,1,Zapatillas,basket,0,APPLY
AD90210G-YOX,2,1,Zapatillas,basket,0,APPLY
AD90210M-R,3,1,Zapatillas,basket,0,APPLY
AD90210M-WB,3,1,Zapatillas,basket,0,APPLY
AD90179M-R,4,1,Zapatillas,basket,0,APPLY
AD90179M-BY,4,1,Zapatillas,basket,0,APPLY
AD90179B-VR,2,1,Zapatillas,basket,0,APPLY
AD90179M-WD,2,1,Zapatillas,basket,0,APPLY
AD90179M-B,2,1,Zapatillas,basket,0,APPLY
13197,3,1,Zapatillas,skate,0,APPLY
13194,2,1,Zapatillas,skate,0,APPLY
13146,2,1,Zapatillas,skate,0,APPLY
13216,2,1,Zapatillas,skate,0,APPLY
13217,2,1,Zapatillas,skate,0,APPLY
510742-1090,2,19,Balones,futbol,0,APPLY
510392-2420,1,19,Balones,futbol,0,APPLY
510392-4240,1,19,Balones,futbol,0,APPLY
510742-1830,1,19,Balones,futbol,0,APPLY
510745-1970,2,19,Balones,futbol,0,APPLY
SC2752-810,2,9,Zapatillas,"futbol,sala",0,APPLY
SC2587-787,1,9,Zapatillas,"futbol,sala",0,APPLY
SC2752-010,1,9,Zapatillas,"futbol,sala",0,APPLY
SC2752-600,1,9,Zapatillas,"futbol,sala",0,APPLY
SC2910-100,1,9,Zapatillas,"futbol,sala",0,APPLY
213208,2,4,Equipamiento Fitness,futbol,0,APPLY
214020,1,4,Equipamiento Fitness,futbol,0,APPLY
217006,6,4,Equipamiento Fitness,futbol,0,APPLY
217007,2,4,Equipamiento Fitness,futbol,0,APPLY
1033216008L,1,4,Equipamiento Fitness,futbol,0,APPLY
216007AXL,1,4,Equipamiento Fitness,futbol,0,APPLY
219009,2,4,Equipamiento Fitness,futbol,0,APPLY
2012A,1,4,Equipamiento Fitness,futbol,0,APPLY
2012J,1,4,Equipamiento Fitness,futbol,0,APPLY
21100,1,4,Equipamiento Fitness,futbol,0,APPLY
082974 09,2,19,Zapatillas,"futbol,sala",0,APPLY
082973 01,1,19,Zapatillas,"futbol,sala",0,APPLY
082974 02,2,19,Zapatillas,"futbol,sala",0,APPLY
082974 08,1,19,Zapatillas,"futbol,sala",0,APPLY
082974 03,1,19,Zapatillas,"futbol,sala",0,APPLY
081842 01,1,9,Zapatillas,futbol,0,APPLY
081842 02,1,9,Zapatillas,futbol,0,APPLY
81842 01,1,9,Zapatillas,futbol,0,APPLY
81842 03,1,9,Zapatillas,futbol,0,APPLY
081842 03,1,9,Zapatillas,futbol,0,APPLY
083410 01,2,9,Zapatillas,"futbol,sala",0,APPLY
083410 02,2,9,Zapatillas,"futbol,sala",0,APPLY
083410 03,3,9,Zapatillas,"futbol,sala",0,APPLY
082974 04,1,19,Zapatillas,"futbol,sala",0,APPLY
082974 06,1,19,Zapatillas,"futbol,sala",0,APPLY
3610,1,19,Zapatillas,futbol,0,APPLY
G65169,1,19,Zapatillas,futbol,0,APPLY
M19883,1,9,Zapatillas,futbol,0,APPLY
M19885,1,19,Zapatillas,futbol,0,APPLY
V23556,1,9,Zapatillas,futbol,0,APPLY
415130-003,1,19,Zapatillas,"futbol,sala",0,APPLY
415130-104,1,19,Zapatillas,"futbol,sala",0,APPLY
415130-108,1,19,Zapatillas,"futbol,sala",0,APPLY
415130-707,1,19,Zapatillas,"futbol,sala",0,APPLY
415130-004,1,19,Zapatillas,"futbol,sala",0,APPLY
441994-505,1,19,Zapatillas,futbol,0,APPLY
441994-754,1,19,Zapatillas,futbol,0,APPLY
476710-464,1,19,Zapatillas,futbol,0,APPLY
441994-403,1,19,Zapatillas,futbol,0,APPLY
441994-800,1,19,Zapatillas,futbol,0,APPLY
442005-051,1,9,Zapatillas,futbol,0,APPLY
442005-403,1,9,Zapatillas,futbol,0,APPLY
442005-505,1,9,Zapatillas,futbol,0,APPLY
442005-800,1,19,Zapatillas,futbol,0,APPLY
476708-464,1,9,Zapatillas,futbol,0,APPLY
4573,1,19,Zapatillas,futbol,0,APPLY
5416,1,9,Zapatillas,futbol,0,APPLY
8879,1,19,Zapatillas,futbol,0,APPLY
8881,1,19,Zapatillas,futbol,0,APPLY
8893,1,9,Zapatillas,futbol,0,APPLY
509089-001,1,19,Zapatillas,futbol,0,APPLY
509089-010,1,19,Zapatillas,futbol,0,APPLY
509089-108,1,19,Zapatillas,futbol,0,APPLY
509089-419,1,19,Zapatillas,futbol,0,APPLY
509089-105,1,19,Zapatillas,futbol,0,APPLY
510720-1150,1,19,Balones,futbol,0,APPLY
510720-1170,1,19,Balones,futbol,0,APPLY
510730-1450,1,19,Balones,futbol,0,APPLY
511241-1040,1,19,Balones,futbol,0,APPLY
520167-1950,1,19,Balones,futbol,0,APPLY
5205091532736,2,4,Equipamiento Fitness,futbol,0,APPLY
5205091532804,2,4,Equipamiento Fitness,futbol,0,APPLY
5205091533733,2,4,Equipamiento Fitness,futbol,0,APPLY
5205091533757,2,4,Equipamiento Fitness,futbol,0,APPLY
5205091533801,4,4,Equipamiento Fitness,futbol,0,APPLY
631521-008,1,9,Zapatillas,futbol,0,APPLY
631521-010,1,9,Zapatillas,futbol,0,APPLY
631521-104,1,9,Zapatillas,futbol,0,APPLY
631521-418,1,9,Zapatillas,futbol,0,APPLY
631521-810,1,9,Zapatillas,futbol,0,APPLY
66143999007,3,9,Equipamiento Fitness,futbol,0,APPLY
66143090254,2,9,Equipamiento Fitness,futbol,0,APPLY
66143291002,4,9,Equipamiento Fitness,futbol,0,APPLY
66143291019,3,9,Equipamiento Fitness,futbol,0,APPLY
66143291040,2,9,Equipamiento Fitness,futbol,0,APPLY
7015,1,9,Zapatillas,futbol,0,APPLY
7017,2,7;9,Zapatillas,futbol,0,APPLY
8660,1,9,Zapatillas,futbol,0,APPLY
8856,1,9,Zapatillas,futbol,0,APPLY
G40286,1,9,Zapatillas,futbol,0,APPLY
802260U-137,1,9,Zapatillas,futbol,0,APPLY
802260U-YW5,1,19,Zapatillas,futbol,0,APPLY
802260U-YWD,1,19,Zapatillas,futbol,0,APPLY
85563U-090,1,19,Zapatillas,futbol,0,APPLY
85563U-096,1,19,Zapatillas,futbol,0,APPLY
80260U-3YO,1,19,Zapatillas,futbol,0,APPLY
80260U-944,1,19,Zapatillas,futbol,0,APPLY
80260U-YW6,1,19,Zapatillas,futbol,0,APPLY
80260U-YWD,1,19,Zapatillas,futbol,0,APPLY
85328U-M29,1,19,Zapatillas,futbol,0,APPLY
819300-006,1,19,Zapatillas,running,0,APPLY
819300-402,1,19,Zapatillas,running,0,APPLY
819300-001,1,19,Zapatillas,running,0,APPLY
819300-002,1,19,Zapatillas,running,0,APPLY
819300-406,1,19,Zapatillas,running,0,APPLY
844408-061,1,9,Zapatillas,futbol,0,APPLY
844408-801,1,9,Zapatillas,futbol,0,APPLY
844408-808,1,9,Zapatillas,futbol,0,APPLY
844408-107,1,9,Zapatillas,futbol,0,APPLY
844420-107,1,9,Zapatillas,futbol,0,APPLY
85494U-090,1,19,Zapatillas,futbol,0,APPLY
85494U-CGZ,1,19,Zapatillas,futbol,0,APPLY
85494U-J46,1,19,Zapatillas,futbol,0,APPLY
80684U-FR6,1,19,Zapatillas,futbol,0,APPLY
80684U-DJL,1,19,Zapatillas,futbol,0,APPLY
AO0577-600,1,19,Zapatillas,futbol,0,APPLY
AJ6959-400,1,9,Zapatillas,futbol,0,APPLY
AJ6959-410,1,9,Zapatillas,futbol,0,APPLY
AO0579-600,1,19,Zapatillas,futbol,0,APPLY
AO3269-400,2,19,Zapatillas,futbol,0,APPLY
B40459,1,19,Zapatillas,futbol,0,APPLY
B40460,1,19,Zapatillas,futbol,0,APPLY
B40542,1,19,Zapatillas,futbol,0,APPLY
B44367,1,9,Zapatillas,futbol,0,APPLY
F33122,1,19,Zapatillas,futbol,0,APPLY
BA8505,1,9,Zapatillas,futbol,0,APPLY
BB0863,1,19,Zapatillas,futbol,0,APPLY
BB5972,1,19,Zapatillas,futbol,0,APPLY
BY2198,1,9,Zapatillas,futbol,0,APPLY
S77065,1,9,Zapatillas,futbol,0,APPLY
D67145,1,19,Zapatillas,futbol,0,APPLY
G65347,1,19,Zapatillas,futbol,0,APPLY
G97727,1,9,Zapatillas,futbol,0,APPLY
Q22437,1,19,Zapatillas,futbol,0,APPLY
V23922,1,9,Zapatillas,futbol,0,APPLY
G64887,1,19,Zapatillas,futbol,0,APPLY
G65096,1,9,Zapatillas,futbol,0,APPLY
Q21625,1,19,Zapatillas,futbol,0,APPLY
Z19228,1,9,Zapatillas,futbol,0,APPLY
Z19229,1,9,Zapatillas,futbol,0,APPLY
G65349,1,9,Zapatillas,futbol,0,APPLY
M17607,1,9,Zapatillas,futbol,0,APPLY
M19857,1,9,Zapatillas,futbol,0,APPLY
M19858,1,9,Zapatillas,futbol,0,APPLY
B34859,2,19,Zapatillas,futbol,0,APPLY
082917 03,1,9,Zapatillas,futbol,0,APPLY
082917 05,1,9,Zapatillas,futbol,0,APPLY
082917 08,1,9,Zapatillas,futbol,0,APPLY
082917 09,1,9,Zapatillas,futbol,0,APPLY
082917 02,1,9,Zapatillas,futbol,0,APPLY
S31979,1,19,Zapatillas,futbol,0,APPLY
AF4978,2,9,Zapatillas,futbol,0,APPLY
AF5057,1,19,Zapatillas,futbol,0,APPLY
AF5059,2,19,Zapatillas,futbol,0,APPLY
S31976,1,19,Zapatillas,futbol,0,APPLY
SC1935-467,1,9,Balones,futbol,0,APPLY
SC2027-647,1,9,Balones,futbol,0,APPLY
SC2085-499,1,9,Balones,futbol,0,APPLY
SC2176-746,1,9,Balones,futbol,0,APPLY
SC2682-618,1,9,Balones,futbol,0,APPLY
SC2076-147,1,9,Zapatillas,futbol,0,APPLY
SC2076-187,1,9,Zapatillas,futbol,0,APPLY
SC2208-146,1,9,Zapatillas,futbol,0,APPLY
SC2208-150,1,9,Zapatillas,futbol,0,APPLY
SC2208-173,1,9,Zapatillas,futbol,0,APPLY
V87266,1,9,Zapatillas,futbol,0,APPLY
